Longitud,Latitud,Elevacion
-72.35858887057772,-13.21638463801026,2768.0
-72.35877444471832,-13.21637254323652,2768.0
-72.35886888827855,-13.21638449746392,2768.0
-72.3590883129746,-13.21639466210166,2768.0
-72.359239671494,-13.21635425783211,2768.0
-72.35939796293708,-13.21638048358425,2768.0
-72.3594922265495,-13.21638855843295,2768.0
-72.3597106991642,-13.21639629553239,2768.0
-72.35989854085992,-13.21641239678249,2768.0
-72.3600857729537,-13.21642985050403,2768.0
-72.36023940112241,-13.21642286093082,2768.0
-72.36036582413303,-13.21645659059788,2768.0
-72.36055497252977,-13.21650705479036,2751.0
-72.36071072907663,-13.21653268306783,2751.0
-72.36086516662829,-13.21656442759364,2751.0
-72.36101766687331,-13.21660497756347,2751.0
-72.36116970653839,-13.21664540726966,2751.0
-72.36135185576914,-13.21671971813664,2736.0
-72.36153390735798,-13.21674470239008,2736.0
-72.36159471566457,-13.21672197038992,2736.0
-72.36180406857451,-13.21674876280309,2736.0
-72.36192290748508,-13.21676008071748,2736.0
-72.36210121858954,-13.21679614356643,2736.0
-72.36222117652987,-13.2168414731362,2736.0
-72.36234190153901,-13.21692290353212,2736.0
-72.36246149503108,-13.21696613422543,2736.0
-72.36260878011198,-13.21696748434288,2715.0
-72.36272762401492,-13.21705093075496,2715.0
-72.3628151895665,-13.21706933534632,2715.0
-72.36299303863856,-13.21713160206494,2715.0
-72.36316951381339,-13.21715826572604,2715.0
-72.36328665316319,-13.21716436167968,2715.0
-72.36340362913,-13.21717044782398,2715.0
-72.36354873054768,-13.21713536945411,2715.0
-72.36372648291486,-13.21711565702982,2715.0
-72.36384442056344,-13.21708004739171,2715.0
-72.36396142401317,-13.21697559433935,2715.0
-72.36414143242406,-13.21684006554159,2715.0
-72.36431338531447,-13.21673480987259,2715.0
-72.36447571655981,-13.21653341414558,2747.0
-72.36459706755886,-13.21645352728179,2716.0
-72.36474801184174,-13.21633070326269,2716.0
-72.36489794022923,-13.21624750222155,2716.0
-72.36507631868432,-13.2160909086636,2716.0
-72.36520414579665,-13.21595790057552,2716.0
-72.36536890457386,-13.21575983460875,2716.0
-72.36549464465104,-13.21567092161059,2716.0
-72.36555607979038,-13.21561415101336,2716.0
-72.36760470357765,-13.21540514449354,2697.0
-72.36820757720209,-13.21598008180469,2697.0
-72.36834445539208,-13.21606895622245,2697.0
-72.36849252228211,-13.21618916623995,2697.0
-72.36865644988289,-13.21626416638337,2697.0
-72.3688644863104,-13.21636792296359,2699.0
-72.36905437926399,-13.21651504097574,2699.0
-72.36925081383706,-13.21659086126403,2699.0
-72.36945164551778,-13.21667827134496,2713.0
-72.36957505624137,-13.21673949659944,2713.0
-72.36975250316657,-13.21677119610956,2713.0
-72.36989455284032,-13.21679985158255,2713.0
-72.3700262615144,-13.21679938907935,2713.0
-72.37021827611446,-13.21687366605919,2713.0
-72.37039536058536,-13.21690869779977,2713.0
-72.37048411384679,-13.21688174012507,2713.0
-72.37073430162376,-13.21684806708826,2713.0
-72.37095256934825,-13.21681817409782,2681.0
-72.37112847108047,-13.21676028789335,2681.0
-72.37137548286802,-13.21671969209373,2681.0
-72.37147687596563,-13.21673047300519,2681.0
-72.37169655635432,-13.21670603736266,2681.0
-72.37184344335664,-13.21665868793241,2685.0
-72.37194319954885,-13.21666611433288,2685.0
-72.37211597552806,-13.21659911808113,2685.0
-72.37220244929418,-13.21656558612207,2685.0
-72.37241849621135,-13.21653161173085,2685.0
-72.37259770758942,-13.21648294346041,2685.0
-72.3727581457609,-13.21647862197347,2685.0
-72.37290753627622,-13.21643864753963,2685.0
-72.37302703740988,-13.21640667294256,2671.0
-72.37318573746882,-13.21639815102437,2671.0
-72.37331613975458,-13.21640343633121,2671.0
-72.37349521585782,-13.21635593252297,2671.0
-72.37364419870059,-13.21631555585276,2671.0
-72.37379280649957,-13.21627386815908,2671.0
-72.37391145554534,-13.21623960309413,2671.0
-72.3740880855315,-13.21618309445942,2671.0
-72.37423534992121,-13.21613598023937,2671.0
-72.37441215173924,-13.21607941811116,2671.0
-72.37458904309108,-13.21602282465729,2671.0
-72.37472621757249,-13.21593649527729,2671.0
-72.37480455153228,-13.21586890785863,2671.0
-72.3749339138136,-13.21575100814769,2671.0
-72.37505293075554,-13.21571559894091,2662.0
-72.37519235264318,-13.21563452677903,2662.0
-72.3754013505339,-13.21557480698527,2662.0
-72.3755207897902,-13.21554067612964,2662.0
-72.37569995997303,-13.2154894811868,2662.0
-72.37584852586598,-13.21544292894441,2662.0
-72.376017012808,-13.21534418332697,2662.0
-72.37619495998655,-13.21528453985984,2662.0
-72.37634334521898,-13.21523480626036,2662.0
-72.3765215871646,-13.2151754638365,2662.0
-72.37664160786477,-13.21514281249505,2662.0
-72.3768219695309,-13.21509612827244,2662.0
-72.37691213404648,-13.21507278869757,2662.0
-72.37716039538562,-13.21504698006835,2659.0
-72.37735598898928,-13.21507308758023,2659.0
-72.37748351982316,-13.2150783578717,2659.0
-72.37761086110241,-13.21508361530669,2659.0
-72.37777533659232,-13.2151173295046,2659.0
-72.37804405695967,-13.21504642497311,2659.0
-72.37807388967927,-13.21503836020701,2659.0
-72.3783266191264,-13.21504611940391,2659.0
-72.37839318457931,-13.21506608956725,2659.0
-72.37865854024002,-13.21514569640321,2659.0
-72.37868822367619,-13.21513766803426,2659.0
-72.37884330208237,-13.21513344074143,2659.0
-72.37896852140976,-13.21513723498616,2659.0
-72.38209194034327,-13.21516216813123,2642.0
-72.38345660179989,-13.21513633611439,2656.0
-72.38419373896447,-13.21559691056753,2656.0
-72.38542695937544,-13.21620195675802,2696.0
-72.39293720791429,-13.2211897975952,2622.0
-72.39380197275199,-13.22109351987949,2604.0
-72.39389862926635,-13.2211066751604,2604.0
-72.39399870805403,-13.22114165360369,2604.0
-72.39409834936623,-13.22117647960005,2604.0
-72.39420112676262,-13.22123284980432,2604.0
-72.39425969633288,-13.22124921309547,2604.0
-72.3943584468197,-13.22128855050949,2604.0
-72.39443227425483,-13.22129690781255,2604.0
-72.39453360095565,-13.22135874019216,2604.0
-72.39460985908217,-13.22138319545606,2604.0
-72.3947070738472,-13.22142684735189,2604.0
-72.39478567514577,-13.22146862210139,2604.0
-72.39487897677061,-13.22149433761796,2604.0
-72.39495390552896,-13.22151831841356,2604.0
-72.39505506967842,-13.22159596867466,2604.0
-72.39515287504844,-13.22166701885923,2604.0
-72.39519407506238,-13.22171270875809,2604.0
-72.39527872292952,-13.22182118140492,2604.0
-72.39530454357016,-13.22187893004634,2604.0
-72.39535318953634,-13.22197629411064,2604.0
-72.39538140590024,-13.22205084048251,2604.0
-72.39540682869065,-13.22210769942267,2604.0
-72.39548673445248,-13.22219568040081,2604.0
-72.39551440047293,-13.22226908559134,2604.0
-72.39554450782316,-13.22235920903882,2604.0
-72.39556933964035,-13.22241485388359,2604.0
-72.39561872107191,-13.22252550917805,2604.0
-72.3956457687357,-13.22259805239465,2604.0
-72.39567240147227,-13.22269065227138,2604.0
-72.39571823090701,-13.22279673409714,2604.0
-72.39574458074459,-13.22287834994675,2604.0
-72.39579215468125,-13.22300104614029,2627.0
-72.3957990486382,-13.22306383720809,2627.0
-72.39654107452466,-13.22393605523856,2623.0
-72.39812513421418,-13.22496422693893,2725.0
-72.39822684431836,-13.22503990290131,2596.0
-72.39836549962558,-13.22509615762959,2596.0
-72.39846582684007,-13.22517094780217,2596.0
-72.39856507554099,-13.22524238096385,2596.0
-72.39868856382667,-13.22533033911631,2596.0
-72.39878103857477,-13.22537415184587,2596.0
-72.39885718290117,-13.22543944273181,2596.0
-72.39891745327125,-13.22552877776562,2596.0
-72.3989934109754,-13.22559717310405,2596.0
-72.39905329484961,-13.22568789608735,2596.0
-72.3991128294238,-13.22577808997722,2596.0
-72.39916738741444,-13.22584535173145,2596.0
-72.39925077005903,-13.22595476667141,2596.0
-72.39930877554121,-13.22604003517353,2596.0
-72.39939077325509,-13.2261453198319,2596.0
-72.3995236807591,-13.22620962551621,2596.0
-72.39959241402214,-13.2262563866117,2596.0
-72.39970477235235,-13.22632537265649,2596.0
-72.3998118414081,-13.22636849115735,2596.0
-72.39987943094613,-13.22641455180736,2596.0
-72.39998439505287,-13.22644519002591,2596.0
-72.40004613956586,-13.22645661084532,2626.0
-72.40015021272923,-13.22648378222175,2626.0
-72.4002539846362,-13.22651148483595,2626.0
-72.40035404006913,-13.22652330937743,2626.0
-72.40047296819675,-13.22653296693925,2626.0
-72.4005914975751,-13.22654222878636,2626.0
-72.40071587874469,-13.22657868203245,2626.0
-72.400810279632,-13.22655448590411,2626.0
-72.40090816028615,-13.22655211257575,2626.0
-72.40100942275785,-13.22657334806553,2626.0
-72.40108526378694,-13.22656587472943,2626.0
-72.40114857926888,-13.22659914612548,2626.0
-72.40124624005476,-13.22660919862691,2626.0
-72.40132463943765,-13.22661549016839,2626.0
-72.4014059132334,-13.22663740604738,2626.0
-72.40148393509585,-13.22664032261651,2626.0
-72.40156486945598,-13.2266621674976,2626.0
-72.40166131203591,-13.22666105688876,2626.0
-72.40173894677079,-13.22666394886578,2626.0
-72.40181937931011,-13.22668813262262,2626.0
-72.40192105699674,-13.2267312962659,2626.0
-72.40199817589432,-13.22674103159608,2626.0
-72.40211769576631,-13.22678004934539,2662.0
-72.40223401073118,-13.22680189253979,2662.0
-72.40233152628208,-13.22682570152454,2662.0
-72.40242874114143,-13.22684943582162,2662.0
-72.40256208346668,-13.2268756344865,2662.0
-72.40269497270377,-13.22689824699174,2662.0
-72.4028084129401,-13.22693897309163,2662.0
-72.40293921725593,-13.22698012379292,2662.0
-72.40301558084907,-13.22701914315986,2662.0
-72.40309162704318,-13.22705800009494,2662.0
-72.40314734315957,-13.22707797847907,2662.0
-72.40324060304968,-13.22711718023778,2590.0
-72.40331575037284,-13.22715561275585,2590.0
-72.4033533467067,-13.2271728903769,2590.0
-72.40344639765777,-13.22720183505513,2590.0
-72.40350165182431,-13.22721561426988,2590.0
-72.40355883429541,-13.22724701953863,2590.0
-72.40365111143221,-13.22727570576711,2590.0
-72.40372547673138,-13.2273056037605,2590.0
-72.40381514314173,-13.22731726564004,2590.0
-72.4038888090731,-13.22734901875887,2590.0
-72.4039467876818,-13.22739786386171,2590.0
-72.40400264275807,-13.22742984401191,2590.0
-72.40407571962623,-13.22746026733594,2590.0
-72.40416769361339,-13.22750599648927,2598.0
-72.40425745648642,-13.22753501258595,2598.0
-72.4043645578007,-13.22758902718924,2598.0
-72.40446971265294,-13.22762345719895,2598.0
-72.40455847072758,-13.22767889478453,2598.0
-72.40461170707225,-13.2277160238741,2598.0
-72.40469861648755,-13.22775094638961,2598.0
-72.40476958494489,-13.22780469878845,2598.0
-72.4048383221852,-13.22781815578919,2598.0
-72.40490781124728,-13.22785140429992,2598.0
-72.40499562079654,-13.22792237851707,2598.0
-72.40508041049694,-13.22793398566014,2598.0
-72.40513306691615,-13.22798803541351,2598.0
-72.40520290849386,-13.22805972273731,2598.0
-72.4052550165703,-13.22811320878057,2598.0
-72.40529032077086,-13.22816809628763,2598.0
-72.40537505456945,-13.22821781839096,2598.0
-72.40542579241941,-13.22827380630872,2598.0
-72.40547640137491,-13.22832900007787,2598.0
-72.40552687344758,-13.22840524729168,2598.0
-72.40557697272526,-13.22845983597587,2598.0
-72.40562686761965,-13.22853527641752,2598.0
-72.40567646419139,-13.22858926760755,2598.0
-72.40572583055688,-13.22864300586975,2598.0
-72.40579145857596,-13.2286725934205,2598.0
-72.40584051472818,-13.22866429333745,2598.0
-72.40667508631122,-13.22932860532628,2577.0
-72.40680363496527,-13.22940343055856,2577.0
-72.40702536035437,-13.22955163210611,2577.0
-72.40720247801818,-13.22958052525981,2577.0
-72.40737641648555,-13.2296939787199,2577.0
-72.40753142836608,-13.22975803399489,2577.0
-72.40766764978898,-13.22977190918036,2577.0
-72.40783033202531,-13.22986195289498,2577.0
-72.40796397030003,-13.22987101219851,2577.0
-72.40808334683418,-13.2298397295107,2577.0
-72.40823303832708,-13.22980194252405,2577.0
-72.40835301858758,-13.2297723682551,2585.0
-72.40847297229551,-13.22974280178746,2585.0
-72.40859289817294,-13.22971323944976,2585.0
-72.40877287769486,-13.22966933030522,2585.0
-72.40895335965556,-13.22962709177827,2585.0
-72.40904209811711,-13.22960172630137,2585.0
-72.40922144525933,-13.22955647926721,2585.0
-72.40934105670051,-13.2295265262917,2585.0
-72.40946064414547,-13.22949657995344,2585.0
-72.40961009292452,-13.22945915735471,2585.0
-72.40984913510619,-13.22939929830415,2585.0
-72.40993875172914,-13.22937685630099,2585.0
-72.41011794590419,-13.22933198594118,2585.0
-72.41017766435033,-13.22931703097549,2585.0
-72.41032671067109,-13.22927889994437,2585.0
-72.41047530150264,-13.22923933651937,2587.0
-72.41069533688137,-13.22922535630383,2587.0
-72.41081407903832,-13.22919374021847,2587.0
-72.41099132617052,-13.22914329192597,2631.0
-72.41110910264206,-13.22910820920975,2631.0
-72.41128580134459,-13.22905557711057,2631.0
-72.41143307313958,-13.22901170628162,2631.0
-72.4115915587429,-13.22900904294376,2631.0
-72.4117195584571,-13.22901186900069,2631.0
-72.41180559643698,-13.22897669249689,2631.0
-72.41194912355415,-13.22891801914025,2631.0
-72.41206625888778,-13.22888007225213,2631.0
-72.41222193103327,-13.22886784387328,2631.0
-72.41234584351166,-13.22885499874821,2631.0
-72.41245108521586,-13.22876940525521,2631.0
-72.41250884972783,-13.22862102009558,2565.0
-72.41264191872456,-13.22851536697084,2565.0
-72.41273458659494,-13.22837219964933,2565.0
-72.4128093227259,-13.22828450742882,2565.0
-72.4129442522931,-13.22818085628107,2565.0
-72.41306930066241,-13.22804023573984,2565.0
-72.41317280157939,-13.22794030905544,2565.0
-72.41334879642794,-13.22787055693192,2565.0
-72.4134646180225,-13.22767452920698,2565.0
-72.4136347181734,-13.22756748460647,2565.0
-72.41380562826704,-13.22747148029059,2565.0
-72.4138951079454,-13.22744041820265,2565.0
-72.41406809137138,-13.22735392904481,2565.0
-72.41418564417405,-13.22730085004416,2565.0
-72.41430193980598,-13.22723904390726,2565.0
-72.41442340743595,-13.22720866546476,2565.0
-72.41448463965584,-13.22719673939655,2565.0
-72.41469623259097,-13.22713773149536,2575.0
-72.4148723905375,-13.22705083454855,2611.0
-72.41496061565972,-13.22700731336426,2611.0
-72.41511060591364,-13.22695479814305,2611.0
-72.41526678849017,-13.22692922214717,2611.0
-72.41539323437951,-13.22691649425183,2611.0
-72.41548242524163,-13.22687784129624,2611.0
-72.41566313846721,-13.22681830958745,2611.0
-72.41582739309692,-13.22683825695247,2611.0
-72.41598008286104,-13.22680813056481,2611.0
-72.41612062483301,-13.22687512876268,2611.0
-72.41624847666667,-13.22688065755887,2611.0
-72.41633879411101,-13.22685272884075,2611.0
-72.41646693410937,-13.22686375248237,2611.0
-72.41664002472614,-13.22696275427742,2611.0
-72.41676763925412,-13.22697611174163,2571.0
-72.41689501356736,-13.22698944033151,2571.0
-72.4170151301591,-13.22695600961685,2571.0
-72.41717901362158,-13.22700768570075,2571.0
-72.4173056426278,-13.22702094741643,2571.0
-72.41751525500278,-13.22696260890181,2571.0
-72.41763503317293,-13.22692926912349,2571.0
-72.41778505306397,-13.22689287493509,2571.0
-72.41793443450997,-13.22684471049041,2571.0
-72.41811463557747,-13.22680649187339,2571.0
-72.4183247109603,-13.22676193752212,2571.0
-72.41841446682174,-13.22673661278887,2571.0
-72.41859949679294,-13.2267326562578,2571.0
-72.41871423095544,-13.22667302417284,2571.0
-72.41880411155414,-13.22665479363672,2545.0
-72.41895358812467,-13.2266119275273,2545.0
-72.41906278147634,-13.22646860963393,2545.0
-72.41914757025184,-13.22638780608063,2545.0
-72.41924318657338,-13.22613492456424,2545.0
-72.41925443275036,-13.22601585433995,2545.0
-72.41926571016087,-13.22589644630304,2545.0
-72.419346969298,-13.22581693690648,2545.0
-72.4194282900865,-13.22572729514914,2545.0
-72.41960989201598,-13.22562484867687,2545.0
-72.41973126543022,-13.22555637939486,2545.0
-72.41991355286602,-13.22547867705587,2545.0
-72.42006529899963,-13.22544326969001,2545.0
-72.42022142844434,-13.22543420570695,2545.0
-72.4203470994116,-13.22543222332504,2545.0
-72.42054184577226,-13.2254706000811,2545.0
-72.4206707465657,-13.22551815828299,2545.0
-72.42076135190096,-13.2254973580196,2545.0
-72.42091978876226,-13.22554012331686,2542.0
-72.42104764698728,-13.22558967200849,2542.0
-72.42120162377807,-13.22559366015119,2542.0
-72.42135876398652,-13.2256361082653,2542.0
-72.42151542102201,-13.22567842729391,2542.0
-72.42166516494086,-13.22564397571815,2542.0
-72.42178805084859,-13.22565478257586,2542.0
-72.42190795616837,-13.22562311372647,2542.0
-72.42203462475761,-13.22565642131869,2542.0
-72.42218576172556,-13.22559787202124,2542.0
-72.42228205210185,-13.22564030290311,2542.0
-72.42246613886019,-13.22560838477615,2542.0
-72.42259175855094,-13.2256445994407,2542.0
-72.42265122672075,-13.22563216568004,2542.0
-72.42280095536466,-13.22558917462913,2542.0
-72.42295130557181,-13.22553963763716,2526.0
-72.4231034954408,-13.22553329183106,2526.0
-72.42325551053177,-13.22552694845154,2526.0
-72.42337730577746,-13.22553050873575,2526.0
-72.42346744912204,-13.22550082797944,2526.0
-72.42364629160153,-13.22545425819138,2526.0
-72.42382429057027,-13.22541501954572,2526.0
-72.42400291037634,-13.22536921350006,2526.0
-72.42409157879987,-13.2253514030304,2526.0
-72.4242688044659,-13.22531580703042,2526.0
-72.42487016957766,-13.2251239417992,2526.0
-72.42505885304662,-13.22506877655198,2529.0
-72.42524175397854,-13.22509605239929,2529.0
-72.4254490692058,-13.22508120725753,2529.0
-72.42565405324373,-13.22506300097361,2529.0
-72.42576005595124,-13.22501859980337,2529.0
-72.4260700829259,-13.22504765559601,2529.0
-72.42624390525482,-13.22505210640309,2529.0
-72.42637837308946,-13.22506508253318,2529.0
-72.42662875331142,-13.22514469769639,2529.0
-72.42688811679754,-13.22515673754108,2529.0
-72.42699758499077,-13.22511878962896,2529.0
-72.4272213726687,-13.22514602886322,2509.0
-72.42744346918676,-13.22517114225869,2509.0
-72.42762587432527,-13.22520397464116,2509.0
-72.42786600365979,-13.22517612923306,2509.0
-72.42805098155404,-13.22521485925018,2509.0
-72.42826310480041,-13.22521595667775,2509.0
-72.42843606914218,-13.22522517271944,2509.0
-72.42866840604543,-13.22527406470585,2509.0
-72.428781171039,-13.2253415170853,2509.0
-72.42906799315801,-13.22542345217573,2509.0
-72.42933741141317,-13.2254659748732,2496.0
-72.42952742301615,-13.22552097439073,2496.0
-72.42967754331262,-13.22558190001418,2496.0
-72.42988268896052,-13.22567679971114,2496.0
-72.43004870119418,-13.22577900044458,2496.0
-72.43023951326434,-13.2257403199067,2496.0
-72.4303494369069,-13.22580822314851,2496.0
-72.4306080437912,-13.22583883483495,2496.0
-72.43078890117314,-13.22588259798684,2496.0
-72.4310439696824,-13.22590869922769,2496.0
-72.43131805115043,-13.22588150319692,2493.0
-72.43149985505168,-13.22582748814149,2493.0
-72.43168497045235,-13.22578063806011,2493.0
-72.43179024085498,-13.22584413326884,2493.0
-72.43190149446795,-13.22581687807739,2493.0
-72.43224694155951,-13.22576842841727,2493.0
-72.43240671940359,-13.22576504389518,2493.0
-72.43265705644205,-13.22568108166465,2493.0
-72.43287206001679,-13.22560966671324,2493.0
-72.43305259822274,-13.22555325694225,2493.0
-72.4333021007403,-13.22546593536683,2493.0
-72.43342532222321,-13.22547406772107,2486.0
-72.43357009144094,-13.22542958918828,2486.0
-72.43378730458944,-13.22536285153459,2486.0
-72.43400458665407,-13.22529608256359,2486.0
-72.4342229068207,-13.22523183993493,2486.0
-72.4344056895486,-13.22518051750335,2486.0
-72.43458805023263,-13.22512800131101,2486.0
-72.43469377901076,-13.22508617946707,2486.0
-72.43494163571997,-13.22499101677191,2512.0
-72.43512576158922,-13.22494293135721,2512.0
-72.43527186444419,-13.22490102126875,2512.0
-72.43539631230794,-13.22491620236883,2512.0
-72.4357282923061,-13.22483264769413,2528.0
-72.43604672209581,-13.22483399958188,2528.0
-72.43616080892643,-13.22481802999821,2528.0
-72.43636332847741,-13.22483322776582,2528.0
-72.43659133550322,-13.22493577495572,2528.0
-72.43671413422237,-13.22508438074512,2488.0
-72.43675960402005,-13.22523770756331,2488.0
-72.43694652797657,-13.22534110394458,2488.0
-72.43713771630667,-13.22546168558756,2488.0
-72.43735688146806,-13.22554789193089,2488.0
-72.4375272487382,-13.22560186847617,2476.0
-72.43764814883147,-13.22561928674386,2476.0
-72.43775594298288,-13.22559078167961,2476.0
-72.43807926831472,-13.22550528457367,2476.0
-72.43829696378663,-13.2254569083446,2476.0
-72.43843291184467,-13.22539156723483,2476.0
-72.4386490201091,-13.22533731164621,2476.0
-72.43872104092522,-13.22531923156942,2476.0
-72.43888879005947,-13.2252266024693,2476.0
-72.43906139240796,-13.22514870295961,2476.0
-72.4392427805813,-13.22510854618245,2476.0
-72.43932914277718,-13.22499541781828,2546.0
-72.43950404267996,-13.22492464612364,2546.0
-72.43967915772409,-13.22485378199398,2525.0
-72.439893112527,-13.22478602864266,2525.0
-72.44011925638489,-13.22477040878819,2525.0
-72.44030051459288,-13.22472952209374,2525.0
-72.44048167640351,-13.22468865449144,2525.0
-72.44066274392169,-13.2246478092684,2525.0
-72.44081562488685,-13.2246486372857,2525.0
-72.44102943086969,-13.22458100172567,2525.0
-72.44124262530515,-13.22450904537323,2525.0
-72.44139439334964,-13.22450537962905,2525.0
-72.44157857258224,-13.22447035471465,2525.0
-72.44171564439078,-13.2243876410306,2465.0
-72.44193821461765,-13.22435805042558,2465.0
-72.4421515786656,-13.22428354723105,2465.0
-72.44230283705794,-13.22427857792501,2465.0
-72.44237342592496,-13.22424938621473,2465.0
-72.4424996869111,-13.22392448295139,2465.0
-72.44260476054049,-13.22369429824459,2465.0
-72.44262672888608,-13.22341712791139,2465.0
-72.44263094715812,-13.22324805095017,2465.0
-72.44267146284753,-13.22306629923448,2465.0
-72.44266616266714,-13.22284169147719,2504.0
-72.44274021593205,-13.22261705775951,2504.0
-72.44285232859092,-13.22238755286363,2504.0
-72.44286210224291,-13.22222649847718,2504.0
-72.44290710261271,-13.22203717284798,2504.0
-72.44303269328219,-13.22184851752324,2504.0
-72.44313917445714,-13.22153514426387,2504.0
-72.44329644685295,-13.22129510388081,2504.0
-72.44342682041568,-13.22112603835847,2504.0
-72.44355622417388,-13.22093784403709,2504.0
-72.44364987652509,-13.22077452768551,2532.0
-72.44381817548124,-13.22057048107909,2463.0
-72.44395182346398,-13.22040670434177,2463.0
-72.44415369697695,-13.22016406579183,2463.0
-72.44425094193264,-13.22001383384297,2463.0
-72.44438707912948,-13.2198565755575,2463.0
-72.44452165384779,-13.21966437502003,2463.0
-72.44466580275996,-13.21954333823257,2463.0
-72.4448106173017,-13.21942667602152,2463.0
-72.44494128986886,-13.21921287079274,2463.0
-72.44511812732695,-13.21902746675247,2463.0
-72.44525649957582,-13.21883738524341,2463.0
-72.44535047724592,-13.21862654988589,2496.0
-72.44552369917562,-13.21841768776352,2496.0
-72.44558056993974,-13.21823743438069,2496.0
-72.44572874098895,-13.21810433478501,2496.0
-72.44583153575502,-13.21793230104562,2496.0
-72.44605257961872,-13.2177217618116,2452.0
-72.44619623908005,-13.21754842095173,2452.0
-72.44629447268093,-13.21732409369433,2452.0
-72.44640636397448,-13.2172216056928,2452.0
-72.4465912618525,-13.21703078706801,2452.0
-72.44681678014834,-13.21684981415043,2452.0
-72.44695754803897,-13.21662425979871,2451.0
-72.44710501726416,-13.2164620690871,2451.0
-72.44725887792052,-13.21634763976564,2451.0
-72.44741290032245,-13.2162475267561,2451.0
-72.4475963700392,-13.21600497310361,2451.0
-72.44778087555603,-13.2157654771444,2451.0
-72.44792609939562,-13.21553735860625,2456.0
-72.44807195849043,-13.21531406718148,2456.0
-72.44817829663269,-13.21509282688295,2456.0
-72.44827962453513,-13.21483095594945,2456.0
-72.44839650205179,-13.21474250053791,2456.0
-72.44853984064964,-13.21446467729715,2472.0
-72.44872970105537,-13.21423459469114,2472.0
-72.44887970425796,-13.21401049443954,2472.0
-72.44903561459297,-13.21382998787995,2472.0
-72.4491462137396,-13.21360768517622,2472.0
-72.44925342811224,-13.21331840563637,2472.0
-72.44936554433038,-13.21308999680819,2472.0
-72.44947785315371,-13.21286789948198,2472.0
-72.44967145637288,-13.21253833723866,2472.0
-72.44979433022847,-13.21241858720162,2514.0
-72.44994626243194,-13.21212828168896,2514.0
-72.45011276045027,-13.21198519385797,2444.0
-72.45035843043472,-13.21156491000549,2444.0
-72.45057441753683,-13.21133910185107,2444.0
-72.450746451029,-13.21105613663887,2444.0
-72.45091534739366,-13.2108240057889,2444.0
-72.45108172137527,-13.21043549354677,2444.0
-72.45125200071436,-13.21011453089513,2435.0
-72.45142413406226,-13.2097867311035,2435.0
-72.45150391724984,-13.20955490980933,2435.0
-72.45166914178037,-13.20922669606071,2435.0
-72.45170923571375,-13.20879084421852,2435.0
-72.45183698847129,-13.20824357838562,2439.0
-72.4519264460966,-13.20774885818501,2439.0
-72.45196912539079,-13.20738496548958,2439.0
-72.45205353745531,-13.20694965529945,2439.0
-72.45209281042781,-13.20662385870193,2421.0
-72.45213186033324,-13.20630110860031,2421.0
-72.452217954779,-13.20595119427585,2424.0
-72.45230604718924,-13.20558536660872,2424.0
-72.45234686480451,-13.20525020368025,2424.0
-72.45244281462304,-13.20499945540465,2424.0
-72.45248430481665,-13.20438316544085,2424.0
-72.4526798934226,-13.20377779453103,2434.0
-72.4527279564236,-13.20338245296379,2434.0
-72.45281876112118,-13.20301765011656,2434.0
-72.45286060149257,-13.20268482860657,2434.0
-72.45290388390795,-13.20243206591176,2434.0
-72.45290054270157,-13.2019007779799,2448.0
-72.45290277774052,-13.20149963990249,2448.0
-72.45290879746507,-13.20096113116237,2448.0
-72.45291272519329,-13.20043590789552,2448.0
-72.4529138828276,-13.20003150371763,2448.0
-72.45291236676246,-13.19954857973356,2473.0
-72.45290301572014,-13.19903633336893,2473.0
-72.45289601415114,-13.19859566336677,2473.0
-72.45288700960586,-13.19817033264129,2473.0
-72.45303802161088,-13.19791860499714,2473.0
-72.45314006024368,-13.19746877331049,2411.0
-72.45329403026584,-13.1969995308557,2411.0
-72.45344802873343,-13.1965401749938,2411.0
-72.45357370130787,-13.19635722779765,2411.0
-72.45373894161486,-13.19626720317565,2411.0
-72.45384379912285,-13.1957253712534,2406.0
-72.45404882639266,-13.19538268159535,2406.0
-72.4542946802903,-13.19415430728466,2457.0
-72.4544726271309,-13.19354451814151,2397.0
-72.45469989461412,-13.19315789560259,2397.0
-72.4548798352882,-13.19246269757834,2397.0
-72.45487529082595,-13.19211644946429,2397.0
-72.45585762935093,-13.1922823855378,2397.0
-72.45602901673686,-13.1922720569717,2397.0
-72.4561479115746,-13.19226487775749,2397.0
-72.45628385583277,-13.192256681925,2441.0
-72.45643644285379,-13.19224750818644,2441.0
-72.45658774116957,-13.19223841176389,2441.0
-72.4567510619147,-13.19222857003209,2441.0
-72.45688794081948,-13.19222031445423,2441.0
-72.45707902056492,-13.19220873334396,2441.0
-72.45723731851844,-13.19219914264404,2441.0
-72.45741195785851,-13.19218858386587,2441.0
-72.45749772740581,-13.19218339854704,2441.0
-72.45767076164005,-13.19219227954149,2441.0
-72.45782215510627,-13.19218300859453,2441.0
-72.45788228113058,-13.19217932771961,2441.0
-72.45805546540434,-13.19218782138829,2441.0
-72.45831644058562,-13.1921716718573,2441.0
-72.4584034739693,-13.19216628369941,2550.0
-72.458604539598,-13.19215384152117,2550.0
-72.45874966229671,-13.19214485121679,2550.0
-72.45895158530732,-13.19213234094495,2550.0
-72.45903724389962,-13.19212703210302,2550.0
-72.45918352725677,-13.19209960245946,2550.0
-72.45929837795869,-13.19209255582718,2550.0
